"media_file_path","time_in_video","Duration","behavior","subject","modifier_1","modifier_2","modifier_3","Group_size","Female","Male","Chasing_end","Chasing_present","total_time_of_courtship","Trial","Time_of_Day","Date_filmed","Day_filmed","Max_length","Min_length","Difference","Chasing_numeric","Chasing_end_numeric"
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",916.547,3.798,"Wiggle","Male","Active wiggle","Female","3",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",920.346,15.476,"Inactive","Male","","","",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",935.823,7.783,"Wiggle","Male","Active wiggle","Female","2",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",943.607,8.449,"Inactive","Male","","","",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",950.639,15.947,"Pose","Female","S pose","Male","Front",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",952.057,5.221,"Wiggle","Male","Active wiggle","Female","2",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",957.279,25.635,"Inactive","Male","","","",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",966.587,5.124,"Out of sight","Female","","","",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",971.712,26.875,"Inactive","Female","","","",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",982.915,4.745,"Wiggle","Male","Active wiggle","Female","3",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",987.661,17.09,"Inactive","Male","","","",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",998.588,7.871,"Wiggle","Female","Active wiggle","Male","3",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1004.752,4.65,"Wiggle","Male","Active wiggle","Female","3",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1006.46,11.401,"Pose","Female","S pose","Male","Front",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1009.403,14.622,"Inactive","Male","","","",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1017.862,8.064,"Inactive","Female","","","",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1024.026,2.847,"Wiggle","Male","Active wiggle","Female","3",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1025.927,2.845,"Out of sight","Female","","","",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1026.874,8.828,"Inactive","Male","","","",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1028.773,35.323,"Inactive","Female","","","",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1035.703,6.268,"Out of sight","Male","","","",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1041.972,1.706,"Inactive","Male","","","",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1043.679,26.49,"Out of sight","Male","","","",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1064.097,10.249,"Pose","Female","S pose","Male","Front",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1070.17,24.493,"Inactive","Male","","","",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1074.347,5.41,"Inactive","Female","","","",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1079.758,21.077,"Out of sight","Female","","","",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1094.664,5.221,"Wiggle","Male","Active wiggle","Female","2",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1099.886,3.513,"Inactive","Male","","","",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1100.836,21.647,"Pose","Female","S pose","Male","Front",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1103.4,3.038,"Wiggle","Male","Active wiggle","Female","2",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1106.439,50.889,"Inactive","Male","","","",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1122.484,11.395,"Inactive","Female","","","",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1133.88,16.519,"Out of sight","Female","","","",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1150.4,18.794,"Pose","Female","S pose","Male","Front",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1157.329,5.885,"Wiggle","Male","Active wiggle","Female","2",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1163.215,5.411,"Inactive","Male","","","",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1168.627,2.658,"Wiggle","Male","Active wiggle","Female","3",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1169.195,25.353,"Inactive","Female","","","",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1171.286,8.828,"Inactive","Male","","","",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1180.115,3.322,"Wiggle","Male","Active wiggle","Female","2",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1183.438,13.292,"Inactive","Male","","","",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1194.549,16.615,"Pose","Female","S pose","Male","Front",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1196.731,3.701,"Wiggle","Male","Active wiggle","Female","2",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1200.433,5.602,"Inactive","Male","","","",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1206.036,2.466,"Wiggle","Male","Active wiggle","Female","2",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1208.503,14.716,"Inactive","Male","","","",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1211.165,12.821,"Inactive","Female","","","",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1223.22,3.323,"Wiggle","Male","Active wiggle","Female","2",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1223.987,5.881,"Pose","Female","S pose","Male","Front",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1226.544,9.398,"Inactive","Male","","","",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1229.869,13.102,"Inactive","Female","","","",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1235.943,3.228,"Wiggle","Male","Active wiggle","Male","2",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1239.172,3.892,"Inactive","Male","","","",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1242.972,13.384,"Pose","Female","S pose","Male","Front",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1243.065,6.266,"Wiggle","Male","Active wiggle","Female","3",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1249.332,36.361,"Inactive","Male","","","",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1256.357,35.318,"Inactive","Female","","","",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1285.694,3.798,"Wiggle","Male","Active wiggle","Female","2",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1289.493,14.526,"Inactive","Male","","","",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1291.676,10.636,"Pose","Female","S pose","Male","Front",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1302.313,28.865,"Inactive","Female","","","",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1304.02,6.833,"Wiggle","Male","Active wiggle","Female","4",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1310.854,31.045,"Inactive","Male","","","",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1331.179,12.534,"Pose","Female","S pose","Male","Front",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1341.9,1.996,"Wiggle","Male","Active wiggle","Female","3",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1343.714,9.492,"Inactive","Female","","","",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1343.897,20.98,"Inactive","Male","","","",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1353.207,12.721,"Pose","Female","S pose","Male","Front",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1364.878,1.805,"Wiggle","Male","Active wiggle","Female","3",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1365.929,35.698,"Inactive","Female","","","",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1366.684,32.089,"Inactive","Male","","","",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1398.774,8.64,"Wiggle","Male","Active wiggle","Female","3",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1401.628,35.504,"Pose","Female","S pose","Male","Front",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1407.415,29.147,"Inactive","Male","","","",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1436.563,6.265,"Wiggle","Male","Active wiggle","Female","3",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1437.133,65.039,"Inactive","Female","","","",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1442.829,50.13,"Inactive","Male","","","",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1492.96,4.177,"Wiggle","Male","Subtle wiggle","Female","3",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1497.138,32.468,"Inactive","Male","","","",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1502.173,6.078,"Wiggle","Female","Active wiggle","Female","2",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1508.252,6.736,"Pose","Female","S pose","Male","Front",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1514.989,36.553,"Inactive","Female","","","",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1529.607,7.12,"Wiggle","Male","Subtle wiggle","Female","3",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1536.728,26.49,"Inactive","Male","","","",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1551.543,3.513,"Pose","Female","S pose","Male","Front",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1555.057,37.885,"Inactive","Female","","","",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1563.219,9.018,"Wiggle","Male","Active wiggle","Female","3",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1572.238,18.228,"Inactive","Male","","","",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1590.467,18.514,"Out of sight","Male","","","",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1592.943,14.244,"Wiggle","Female","Active wiggle","Male","3",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1607.188,20.503,"Pose","Female","S pose","Male","Front",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1608.982,37.597,"Inactive","Male","","","",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1627.692,31.047,"Inactive","Female","","","",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1646.58,8.069,"Wiggle","Male","Subtle wiggle","Female","3",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1654.65,47.282,"Inactive","Male","","","",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1658.74,24.774,"Pose","Female","S pose","Male","Front",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1683.515,16.803,"Inactive","Female","","","",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1700.319,12.535,"Pose","Female","S pose","Male","Front",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1701.933,6.93,"Wiggle","Male","Active wiggle","Female","3",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1708.864,52.694,"Inactive","Male","","","",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1712.855,61.046,"Inactive","Female","","","",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1761.559,11.391,"Wiggle","Male","Subtle wiggle","Female","2",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1772.951,14.527,"Inactive","Male","","","",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1773.902,22.596,"Pose","Female","S pose","Male","Front",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1787.479,5.22,"Wiggle","Male","Active wiggle","Female","2",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1792.7,7.69,"Inactive","Male","","","",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1796.499,12.062,"Inactive","Female","","","",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1800.391,24.114,"Out of sight","Male","","","",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1808.562,5.503,"Pose","Female","S pose","Male","Front",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1814.066,16.519,"Inactive","Female","","","",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1824.506,5.982,"Wiggle","Male","Subtle wiggle","Female","3",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1830.489,66.554,"Inactive","Male","","","",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1830.586,18.131,"Pose","Female","S pose","Male","Front",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1848.718,42.826,"Inactive","Female","","","",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1891.545,27.434,"Pose","Female","S pose","Male","Front",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
"D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 01.MTS",1897.044,5.886,"Wiggle","Male","Active wiggle","Female","3",2.5,1,1.5,"No","Yes",2070.562,"Trial 8","AM","10","3",113.7,88,25.7,1,0
