"combo","media_file_path","time_in_video","Duration","behavior","subject","modifier_1","modifier_2","modifier_3","bout_number","total_time_of_courtship","Trial","Time_of_Day","Date_filmed","Day_filmed","Group_size","Female","Male","Chasing_present","Chasing_numeric","Chasing_end","Chasing_end_numeric"
"D:/PipefishMesocosmFilm/Trial5/10-12-20/10-12AM01.MTS_2231.186_10.633_1656.712","D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 01.MTS",2231.186,10.6329999999998,"Pose","Female","S pose","Male","Front",221,1656.712,"Trial 5","AM",10,6,2,1,1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial5/10-12-20/10-12AM01.MTS_2232.486_1.709_1656.712","D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 01.MTS",2232.486,1.70900000000029,"Inactive","Male","","","",221,1656.712,"Trial 5","AM",10,6,2,1,1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial5/10-12-20/10-12AM01.MTS_2234.196_4.936_1656.712","D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 01.MTS",2234.196,4.93600000000015,"Wiggle","Male","Active wiggle","Female","2",221,1656.712,"Trial 5","AM",10,6,2,1,1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial5/10-12-20/10-12AM01.MTS_2239.133_2.277_1656.712","D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 01.MTS",2239.133,2.27700000000004,"Inactive","Male","","","",221,1656.712,"Trial 5","AM",10,6,2,1,1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial5/10-12-20/10-12AM01.MTS_2241.411_2.372_1656.712","D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 01.MTS",2241.411,2.37199999999984,"Wiggle","Male","Active wiggle","Female","2",221,1656.712,"Trial 5","AM",10,6,2,1,1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial5/10-12-20/10-12AM01.MTS_2241.82_71.683_1656.712","D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 01.MTS",2241.82,71.683,"Inactive","Female","","","",221,1656.712,"Trial 5","AM",10,6,2,1,1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial5/10-12-20/10-12AM01.MTS_2243.784_25.35_1656.712","D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 01.MTS",2243.784,25.3499999999999,"Inactive","Male","","","",221,1656.712,"Trial 5","AM",10,6,2,1,1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial5/10-12-20/10-12AM01.MTS_2269.135_3.892_1656.712","D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 01.MTS",2269.135,3.89199999999983,"Wiggle","Male","Active wiggle","Female","2",221,1656.712,"Trial 5","AM",10,6,2,1,1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial5/10-12-20/10-12AM01.MTS_2273.028_13.955_1656.712","D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 01.MTS",2273.028,13.9550000000004,"Inactive","Male","","","",221,1656.712,"Trial 5","AM",10,6,2,1,1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial5/10-12-20/10-12AM01.MTS_2286.984_2.468_1656.712","D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 01.MTS",2286.984,2.4680000000003,"Wiggle","Male","Active wiggle","Female","2",221,1656.712,"Trial 5","AM",10,6,2,1,1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial5/10-12-20/10-12AM01.MTS_2289.453_24.78_1656.712","D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 01.MTS",2289.453,24.7800000000002,"Inactive","Male","","","",221,1656.712,"Trial 5","AM",10,6,2,1,1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial5/10-12-20/10-12AM01.MTS_2313.504_1.898_1656.712","D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 01.MTS",2313.504,1.89800000000014,"Pose","Female","S pose","Male","Front",221,1656.712,"Trial 5","AM",10,6,2,1,1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial5/10-12-20/10-12AM01.MTS_2314.234_3.036_1656.712","D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 01.MTS",2314.234,3.03600000000006,"Wiggle","Male","Active wiggle","Female","2",221,1656.712,"Trial 5","AM",10,6,2,1,1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial5/10-12-20/10-12AM01.MTS_2315.403_16.521_1656.712","D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 01.MTS",2315.403,16.5210000000002,"Inactive","Female","","","",221,1656.712,"Trial 5","AM",10,6,2,1,1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial5/10-12-20/10-12AM01.MTS_2317.271_17.85_1656.712","D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 01.MTS",2317.271,17.8499999999999,"Inactive","Male","","","",221,1656.712,"Trial 5","AM",10,6,2,1,1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial5/10-12-20/10-12AM01.MTS_2331.925_3.984_1656.712","D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 01.MTS",2331.925,3.98399999999992,"Pose","Female","S pose","Male","Front",221,1656.712,"Trial 5","AM",10,6,2,1,1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial5/10-12-20/10-12AM01.MTS_2335.122_4.177_1656.712","D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 01.MTS",2335.122,4.17700000000013,"Wiggle","Male","Active wiggle","Female","2",221,1656.712,"Trial 5","AM",10,6,2,1,1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial5/10-12-20/10-12AM01.MTS_2335.91_94.156_1656.712","D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 01.MTS",2335.91,94.1559999999999,"Inactive","Female","","","",221,1656.712,"Trial 5","AM",10,6,2,1,1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial5/10-12-20/10-12AM01.MTS_2339.3_25.065_1656.712","D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 01.MTS",2339.3,25.0649999999996,"Inactive","Male","","","",221,1656.712,"Trial 5","AM",10,6,2,1,1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial5/10-12-20/10-12AM01.MTS_2364.366_5.029_1656.712","D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 01.MTS",2364.366,5.029,"Wiggle","Male","Active wiggle","Female","2",221,1656.712,"Trial 5","AM",10,6,2,1,1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial5/10-12-20/10-12AM01.MTS_2369.396_60.67_1656.712","D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 01.MTS",2369.396,60.6699999999996,"Inactive","Male","","","",221,1656.712,"Trial 5","AM",10,6,2,1,1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial5/10-12-20/10-12AM01.MTS_2434.054_2.658_99.6","D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 01.MTS",2434.054,2.6579999999999,"Wiggle","Male","Active wiggle","Female","2",222,99.5999999999999,"Trial 5","AM",10,6,2,1,1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial5/10-12-20/10-12AM01.MTS_2434.624_23.954_99.6","D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 01.MTS",2434.624,23.9540000000002,"Inactive","Female","","","",222,99.5999999999999,"Trial 5","AM",10,6,2,1,1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial5/10-12-20/10-12AM01.MTS_2436.713_3.702_99.6","D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 01.MTS",2436.713,3.70199999999977,"Inactive","Male","","","",222,99.5999999999999,"Trial 5","AM",10,6,2,1,1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial5/10-12-20/10-12AM01.MTS_2440.416_3.038_99.6","D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 01.MTS",2440.416,3.03800000000001,"Wiggle","Male","Active wiggle","Female","2",222,99.5999999999999,"Trial 5","AM",10,6,2,1,1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial5/10-12-20/10-12AM01.MTS_2443.455_16.233_99.6","D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 01.MTS",2443.455,16.2330000000002,"Inactive","Male","","","",222,99.5999999999999,"Trial 5","AM",10,6,2,1,1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial5/10-12-20/10-12AM01.MTS_2458.579_6.455_99.6","D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 01.MTS",2458.579,6.45499999999993,"Pose","Female","S pose","Male","Front",222,99.5999999999999,"Trial 5","AM",10,6,2,1,1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial5/10-12-20/10-12AM01.MTS_2459.689_5.316_99.6","D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 01.MTS",2459.689,5.31600000000026,"Wiggle","Male","Active wiggle","Female","2",222,99.5999999999999,"Trial 5","AM",10,6,2,1,1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial5/10-12-20/10-12AM01.MTS_2465.006_4.558_99.6","D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 01.MTS",2465.006,4.55799999999999,"Inactive","Male","","","",222,99.5999999999999,"Trial 5","AM",10,6,2,1,1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial5/10-12-20/10-12AM01.MTS_2465.035_68.618_99.6","D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 01.MTS",2465.035,68.6179999999999,"Inactive","Female","","","",222,99.5999999999999,"Trial 5","AM",10,6,2,1,1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial5/10-12-20/10-12AM01.MTS_2469.565_2.468_99.6","D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 01.MTS",2469.565,2.46799999999985,"Wiggle","Male","Active wiggle","Female","2",222,99.5999999999999,"Trial 5","AM",10,6,2,1,1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial5/10-12-20/10-12AM01.MTS_2472.034_61.619_99.6","D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 01.MTS",2472.034,61.6189999999997,"Inactive","Male","","","",222,99.5999999999999,"Trial 5","AM",10,6,2,1,1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial5/10-12-20/10-12AM01.MTS_2685.929_12.435_454.928","D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 01.MTS",2685.929,12.4349999999999,"Wiggle","Male","Active wiggle","Female","2",223,454.928,"Trial 5","AM",10,6,2.1,1,1.1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial5/10-12-20/10-12AM01.MTS_2686.513_4.491_454.928","D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 01.MTS",2686.513,4.49099999999999,"Inactive","Female","","","",223,454.928,"Trial 5","AM",10,6,2.1,1,1.1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial5/10-12-20/10-12AM01.MTS_2691.005_5.79_454.928","D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 01.MTS",2691.005,5.78999999999996,"Pose","Female","S pose","Male","Front",223,454.928,"Trial 5","AM",10,6,2.1,1,1.1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial5/10-12-20/10-12AM01.MTS_2696.796_44.718_454.928","D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 01.MTS",2696.796,44.7180000000003,"Inactive","Female","","","",223,454.928,"Trial 5","AM",10,6,2.1,1,1.1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial5/10-12-20/10-12AM01.MTS_2698.365_39.688_454.928","D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 01.MTS",2698.365,39.6880000000001,"Inactive","Male","","","",223,454.928,"Trial 5","AM",10,6,2.1,1,1.1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial5/10-12-20/10-12AM01.MTS_2738.054_13.767_454.928","D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 01.MTS",2738.054,13.7669999999998,"Wiggle","Male","Active wiggle","Female","2",223,454.928,"Trial 5","AM",10,6,2.1,1,1.1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial5/10-12-20/10-12AM01.MTS_2741.515_10.159_454.928","D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 01.MTS",2741.515,10.1590000000001,"Pose","Female","S pose","Male","Front",223,454.928,"Trial 5","AM",10,6,2.1,1,1.1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial5/10-12-20/10-12AM01.MTS_2751.675_75.099_454.928","D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 01.MTS",2751.675,75.0989999999997,"Inactive","Female","","","",223,454.928,"Trial 5","AM",10,6,2.1,1,1.1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial5/10-12-20/10-12AM01.MTS_2751.822_17.375_454.928","D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 01.MTS",2751.822,17.375,"Inactive","Male","","","",223,454.928,"Trial 5","AM",10,6,2.1,1,1.1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial5/10-12-20/10-12AM01.MTS_2769.198_3.508_454.928","D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 01.MTS",2769.198,3.50800000000027,"Wiggle","Male","Active wiggle","Female","2",223,454.928,"Trial 5","AM",10,6,2.1,1,1.1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial5/10-12-20/10-12AM01.MTS_2772.707_52.073_454.928","D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 01.MTS",2772.707,52.0730000000003,"Inactive","Male","","","",223,454.928,"Trial 5","AM",10,6,2.1,1,1.1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial5/10-12-20/10-12AM02.MTS_2824.781_2.564_454.928","D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 02.MTS",2824.781,2.56399999999985,"Wiggle","Male","Subtle wiggle","Female","2",223,454.928,"Trial 5","AM",10,6,2.1,1,1.1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial5/10-12-20/10-12AM02.MTS_2826.775_13.577_454.928","D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 02.MTS",2826.775,13.5769999999998,"Pose","Female","S pose","Male","Front",223,454.928,"Trial 5","AM",10,6,2.1,1,1.1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial5/10-12-20/10-12AM02.MTS_2827.346_1.422_454.928","D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 02.MTS",2827.346,1.42200000000003,"Inactive","Male","","","",223,454.928,"Trial 5","AM",10,6,2.1,1,1.1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial5/10-12-20/10-12AM02.MTS_2828.769_7.121_454.928","D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 02.MTS",2828.769,7.12100000000009,"Wiggle","Male","Active wiggle","Female","2",223,454.928,"Trial 5","AM",10,6,2.1,1,1.1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial5/10-12-20/10-12AM02.MTS_2835.891_47.281_454.928","D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 02.MTS",2835.891,47.2809999999999,"Inactive","Male","","","",223,454.928,"Trial 5","AM",10,6,2.1,1,1.1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial5/10-12-20/10-12AM02.MTS_2840.353_92_454.928","D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 02.MTS",2840.353,92,"Inactive","Female","","","",223,454.928,"Trial 5","AM",10,6,2.1,1,1.1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial5/10-12-20/10-12AM02.MTS_2883.173_3.132_454.928","D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 02.MTS",2883.173,3.13200000000006,"Wiggle","Male","Active wiggle","Female","2",223,454.928,"Trial 5","AM",10,6,2.1,1,1.1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial5/10-12-20/10-12AM02.MTS_2886.306_9.114_454.928","D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 02.MTS",2886.306,9.11400000000003,"Inactive","Male","","","",223,454.928,"Trial 5","AM",10,6,2.1,1,1.1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial5/10-12-20/10-12AM02.MTS_2895.421_2.941_454.928","D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 02.MTS",2895.421,2.94100000000026,"Wiggle","Male","Active wiggle","Male","2",223,454.928,"Trial 5","AM",10,6,2.1,1,1.1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial5/10-12-20/10-12AM02.MTS_2898.363_14.811_454.928","D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 02.MTS",2898.363,14.8110000000001,"Inactive","Male","","","",223,454.928,"Trial 5","AM",10,6,2.1,1,1.1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial5/10-12-20/10-12AM02.MTS_2913.175_2.467_454.928","D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 02.MTS",2913.175,2.46699999999964,"Wiggle","Male","Active wiggle","Female","3",223,454.928,"Trial 5","AM",10,6,2.1,1,1.1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial5/10-12-20/10-12AM02.MTS_2915.643_12.248_454.928","D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 02.MTS",2915.643,12.248,"Inactive","Male","","","",223,454.928,"Trial 5","AM",10,6,2.1,1,1.1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial5/10-12-20/10-12AM02.MTS_2927.892_9.494_454.928","D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 02.MTS",2927.892,9.49400000000014,"Wiggle","Male","Active wiggle","Female","2",223,454.928,"Trial 5","AM",10,6,2.1,1,1.1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial5/10-12-20/10-12AM02.MTS_2932.354_5.316_454.928","D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 02.MTS",2932.354,5.31600000000026,"Pose","Female","S pose","Male","Front",223,454.928,"Trial 5","AM",10,6,2.1,1,1.1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial5/10-12-20/10-12AM02.MTS_2937.387_39.306_454.928","D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 02.MTS",2937.387,39.306,"Inactive","Male","","","",223,454.928,"Trial 5","AM",10,6,2.1,1,1.1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial5/10-12-20/10-12AM02.MTS_2937.671_43.009_454.928","D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 02.MTS",2937.671,43.009,"Inactive","Female","","","",223,454.928,"Trial 5","AM",10,6,2.1,1,1.1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial5/10-12-20/10-12AM02.MTS_2976.694_9.683_454.928","D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 02.MTS",2976.694,9.68299999999999,"Wiggle","Male","Active wiggle","Female","2",223,454.928,"Trial 5","AM",10,6,2.1,1,1.1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial5/10-12-20/10-12AM02.MTS_2980.681_11.392_454.928","D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 02.MTS",2980.681,11.3919999999998,"Pose","Female","S pose","Male","Front",223,454.928,"Trial 5","AM",10,6,2.1,1,1.1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial5/10-12-20/10-12AM02.MTS_2986.378_60.384_454.928","D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 02.MTS",2986.378,60.384,"Inactive","Male","","","",223,454.928,"Trial 5","AM",10,6,2.1,1,1.1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial5/10-12-20/10-12AM02.MTS_2992.074_76.716_454.928","D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 02.MTS",2992.074,76.7159999999999,"Inactive","Female","","","",223,454.928,"Trial 5","AM",10,6,2.1,1,1.1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial5/10-12-20/10-12AM02.MTS_3046.763_3.038_454.928","D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 02.MTS",3046.763,3.03800000000001,"Wiggle","Male","Active wiggle","Female","2",223,454.928,"Trial 5","AM",10,6,2.1,1,1.1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial5/10-12-20/10-12AM02.MTS_3049.802_16.234_454.928","D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 02.MTS",3049.802,16.2339999999999,"Inactive","Male","","","",223,454.928,"Trial 5","AM",10,6,2.1,1,1.1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial5/10-12-20/10-12AM02.MTS_3066.037_12.153_454.928","D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 02.MTS",3066.037,12.1530000000002,"Wiggle","Male","Active wiggle","Female","2",223,454.928,"Trial 5","AM",10,6,2.1,1,1.1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial5/10-12-20/10-12AM02.MTS_3068.791_11.297_454.928","D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 02.MTS",3068.791,11.297,"Pose","Female","S pose","Male","Front",223,454.928,"Trial 5","AM",10,6,2.1,1,1.1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial5/10-12-20/10-12AM02.MTS_3078.191_62.664_454.928","D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 02.MTS",3078.191,62.6640000000002,"Inactive","Male","","","",223,454.928,"Trial 5","AM",10,6,2.1,1,1.1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial5/10-12-20/10-12AM02.MTS_3080.089_60.766_454.928","D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 02.MTS",3080.089,60.7660000000001,"Inactive","Female","","","",223,454.928,"Trial 5","AM",10,6,2.1,1,1.1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial5/10-12-20/10-12AM02.MTS_3145.981_5.411_445.199","D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 02.MTS",3145.981,5.4109999999996,"Wiggle","Male","Active wiggle","Female","2",224,445.199,"Trial 5","AM",10,6,2.1,1,1.1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial5/10-12-20/10-12AM02.MTS_3146.55_41.965_445.199","D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 02.MTS",3146.55,41.9649999999997,"Inactive","Female","","","",224,445.199,"Trial 5","AM",10,6,2.1,1,1.1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial5/10-12-20/10-12AM02.MTS_3151.393_37.121_445.199","D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 02.MTS",3151.393,37.1210000000001,"Inactive","Male","","","",224,445.199,"Trial 5","AM",10,6,2.1,1,1.1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial5/10-12-20/10-12AM02.MTS_3188.515_4.653_445.199","D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 02.MTS",3188.515,4.65300000000025,"Wiggle","Male","Active wiggle","Female","2",224,445.199,"Trial 5","AM",10,6,2.1,1,1.1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial5/10-12-20/10-12AM02.MTS_3188.516_2.468_445.199","D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 02.MTS",3188.516,2.46799999999985,"Pose","Female","Non-s pose","Male","Back",224,445.199,"Trial 5","AM",10,6,2.1,1,1.1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial5/10-12-20/10-12AM02.MTS_3190.985_105.103_445.199","D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 02.MTS",3190.985,105.103,"Inactive","Female","","","",224,445.199,"Trial 5","AM",10,6,2.1,1,1.1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial5/10-12-20/10-12AM02.MTS_3193.169_23.638_445.199","D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 02.MTS",3193.169,23.6379999999999,"Inactive","Male","","","",224,445.199,"Trial 5","AM",10,6,2.1,1,1.1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial5/10-12-20/10-12AM02.MTS_3216.808_3.799_445.199","D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 02.MTS",3216.808,3.79899999999998,"Wiggle","Male","Active wiggle","Female","2",224,445.199,"Trial 5","AM",10,6,2.1,1,1.1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial5/10-12-20/10-12AM02.MTS_3220.608_38.166_445.199","D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 02.MTS",3220.608,38.1659999999997,"Inactive","Male","","","",224,445.199,"Trial 5","AM",10,6,2.1,1,1.1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial5/10-12-20/10-12AM02.MTS_3258.775_3.701_445.199","D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 02.MTS",3258.775,3.70100000000002,"Wiggle","Male","Active wiggle","Female","2",224,445.199,"Trial 5","AM",10,6,2.1,1,1.1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial5/10-12-20/10-12AM02.MTS_3262.477_34.181_445.199","D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 02.MTS",3262.477,34.181,"Inactive","Male","","","",224,445.199,"Trial 5","AM",10,6,2.1,1,1.1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial5/10-12-20/10-12AM02.MTS_3296.089_12.056_445.199","D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 02.MTS",3296.089,12.056,"Pose","Female","S pose","Male","Front",224,445.199,"Trial 5","AM",10,6,2.1,1,1.1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial5/10-12-20/10-12AM02.MTS_3296.659_7.688_445.199","D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 02.MTS",3296.659,7.6880000000001,"Wiggle","Male","Active wiggle","Female","3",224,445.199,"Trial 5","AM",10,6,2.1,1,1.1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial5/10-12-20/10-12AM02.MTS_3304.348_39.119_445.199","D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 02.MTS",3304.348,39.1190000000001,"Inactive","Male","","","",224,445.199,"Trial 5","AM",10,6,2.1,1,1.1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial5/10-12-20/10-12AM02.MTS_3308.146_99.407_445.199","D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 02.MTS",3308.146,99.4069999999997,"Inactive","Female","","","",224,445.199,"Trial 5","AM",10,6,2.1,1,1.1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial5/10-12-20/10-12AM02.MTS_3343.468_3.319_445.199","D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 02.MTS",3343.468,3.31899999999996,"Wiggle","Male","Subtle wiggle","Female","2",224,445.199,"Trial 5","AM",10,6,2.1,1,1.1,"No",0,"No",0
